Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
180,10,21.4266666667,47.1,19.5,39.0633333333,20.76,38.2633333333,21.5,35.1633333333,17.79,44.6333333333,7.5933333333,25.6266666667,20.7,33.2966666667,22.7,36.4,18.2,40.2,7.4333333333,760.4666666667,64.3333333333,1.6666666667,51.0,1.0,49.3068377255,49.3068377255
120,0,21.6333333333,46.8933333333,19.6,41.76,20.96,40.06,21.5,35.0266666667,17.79,45.1966666667,7.1333333333,26.5,20.6333333333,33.4966666667,22.6666666667,36.3633333333,18.1333333333,40.2,6.9666666667,760.5833333333,66.6666666667,1.8333333333,58.0,1.1,34.7479480319,34.7479480319
130,10,21.9266666667,44.7666666667,19.6,42.7,21.1666666667,41.06,21.4266666667,35.0266666667,17.79,45.9233333333,6.8666666667,27.9666666667,20.4633333333,32.5333333333,22.6,36.23,18.1333333333,40.2,6.5,760.7,69.0,2.0,65.0,1.2,22.5540393963,22.5540393963
120,0,22.0,43.5666666667,19.7,42.4666666667,21.2,40.8333333333,21.39,35.3266666667,17.79,46.5666666667,6.66,29.9,20.39,31.9266666667,22.5666666667,36.3266666667,18.1,40.09,6.4166666667,760.8166666667,68.6666666667,2.0,65.0,1.05,10.2848947281,10.2848947281
150,20,22.0,42.0933333333,19.7,42.1933333333,21.2,40.5,21.39,35.4666666667,17.79,46.8333333333,6.2,31.2,20.3566666667,31.4966666667,22.5,36.4,18.1,40.0675,6.3333333333,760.9333333333,68.3333333333,2.0,65.0,0.9,8.5747132543,8.5747132543
140,30,22.0,41.2933333333,19.73,41.5333333333,21.2,40.0266666667,21.29,35.5666666667,17.8566666667,47.09,5.7933333333,31.6666666667,20.23,31.0966666667,22.5,36.53,18.1,39.86,6.25,761.05,68.0,2.0,65.0,0.75,22.3155422835,22.3155422835
140,20,22.0,40.3,19.79,40.8666666667,21.2,39.6933333333,21.29,35.76,17.79,47.09,5.73,33.03,20.1666666667,30.6933333333,22.5,36.6633333333,18.1333333333,39.9333333333,6.1666666667,761.1666666667,67.6666666667,2.0,65.0,0.6,6.4179857261,6.4179857261
150,20,22.0,39.6933333333,19.79,40.4,21.23,39.3633333333,21.39,35.9,17.8233333333,47.1266666667,5.3966666667,33.3633333333,20.1,30.36,22.4266666667,36.73,18.1333333333,39.9333333333,6.0833333333,761.2833333333,67.3333333333,2.0,65.0,0.45,41.9847046142,41.9847046142
140,30,22.05,39.19,19.84,39.975,21.23,39.0966666667,21.39,35.9,17.8233333333,47.2,4.9333333333,34.3233333333,20.0,30.03,22.5,36.8633333333,18.1,40.03,6.0,761.4,67.0,2.0,65.0,0.3,12.5583818415,12.5583818415
50,0,20.89,32.3633333333,19.2,32.79,20.2,34.4,20.7,33.2,17.79,45.8333333333,10.0666666667,24.89,22.0,27.79,22.7,33.53,18.6,39.09,9.2,764.8,57.0,5.0,65.0,1.1,44.0405114088,44.0405114088
40,0,20.89,32.3633333333,19.1666666667,32.9,20.2,34.4,20.7,33.26,17.79,45.5666666667,9.8666666667,24.89,22.0,27.79,22.7,33.59,18.6,39.09,9.05,764.8,57.3333333333,4.6666666667,57.6666666667,1.0166666667,30.6230927003,30.6230927003
40,0,20.8233333333,32.23,19.1,32.9,20.2,34.53,20.6666666667,33.3633333333,17.79,45.26,9.69,25.4333333333,21.9266666667,27.73,22.6,33.53,18.6,39.2,8.9,764.8,57.6666666667,4.3333333333,50.3333333333,0.9333333333,40.7960485783,40.7960485783
60,0,20.79,32.1633333333,19.1,32.9,20.2,34.59,20.6,33.29,17.79,45.1266666667,9.5633333333,25.0333333333,21.89,27.7,22.5333333333,33.59,18.6,39.2,8.75,764.8,58.0,4.0,43.0,0.85,39.9010291556,39.9010291556
60,0,20.79,32.1633333333,19.1,32.9666666667,20.2,34.7,20.6,33.26,17.79,44.9666666667,9.3233333333,25.5233333333,21.8233333333,27.6333333333,22.5666666667,33.7666666667,18.6,39.2,8.6,764.8,58.3333333333,3.6666666667,35.6666666667,0.7666666667,20.0441742549,20.0441742549
70,0,20.79,32.4333333333,19.0,33.1933333333,20.1333333333,34.7,20.5333333333,33.2,17.79,44.9,9.13,25.93,21.76,27.6,22.5666666667,34.1,18.6,39.2,8.45,764.8,58.6666666667,3.3333333333,28.3333333333,0.6833333333,14.0981932287,14.0981932287
100,0,20.73,32.6333333333,19.0,33.5266666667,20.1,34.7,20.5,33.06,17.79,44.79,8.7633333333,26.6333333333,21.7,27.6,22.6,34.4333333333,18.6,39.2,8.3,764.8,59.0,3.0,21.0,0.6,37.2638546396,37.2638546396
100,0,20.7,33.03,18.945,33.895,20.075,34.7,20.5,32.9333333333,17.79,44.73,8.5633333333,26.9,21.6,27.5,22.6666666667,34.6333333333,18.6,39.2,8.0833333333,764.8666666667,61.0,2.8333333333,28.3333333333,0.8333333333,12.8148577758,12.8148577758
100,0,20.7,33.2233333333,19.0,34.3,20.0666666667,34.7,20.39,32.79,17.79,44.7,8.0933333333,27.8333333333,21.5333333333,27.5,22.7,34.86,18.6,39.2,7.8666666667,764.9333333333,63.0,2.6666666667,35.6666666667,1.0666666667,1.613935607,1.613935607
100,10,20.7,33.4333333333,19.0,34.6333333333,20.1,34.6633333333,20.39,32.79,17.79,44.7,7.6933333333,28.8333333333,21.445,27.5,22.7,35.0,18.6,39.2,7.65,765.0,65.0,2.5,43.0,1.3,41.1264181021,41.1264181021
100,0,20.7,33.595,19.0,34.9633333333,20.1,34.59,20.29,32.9,17.79,44.7,7.245,29.95,21.3566666667,27.5,22.76,35.1266666667,18.6,39.2,7.4333333333,765.0666666667,67.0,2.3333333333,50.3333333333,1.5333333333,13.1788672297,13.1788672297
250,0,20.7,33.76,19.0,35.1633333333,20.2,34.59,20.29,33.0266666667,17.79,44.6633333333,6.7966666667,30.6666666667,21.29,27.5666666667,22.76,35.2,18.5,39.2,7.2166666667,765.1333333333,69.0,2.1666666667,57.6666666667,1.7666666667,37.532882893,37.532882893
340,10,20.73,35.6566666667,19.0333333333,35.23,20.2,34.59,20.29,33.1266666667,17.79,44.59,6.3966666667,31.4666666667,21.2,27.6333333333,22.79,35.29,18.5666666667,39.2,7.0,765.2,71.0,2.0,65.0,2.0,34.9987126305,34.9987126305
100,10,20.8566666667,37.3966666667,19.1,35.43,20.2,34.73,20.29,33.2,17.79,44.6266666667,6.0266666667,32.6666666667,21.1333333333,27.7,22.79,35.23,18.6,39.2,6.9666666667,765.2833333333,71.1666666667,2.0,64.8333333333,2.0,49.0385067882,49.0385067882
90,0,20.89,36.8633333333,19.2,36.0,20.2,34.93,20.2,33.53,17.79,44.76,5.76,33.2666666667,21.1,27.7,22.76,35.0,18.6,39.1266666667,6.9333333333,765.3666666667,71.3333333333,2.0,64.6666666667,2.0,10.0700921495,10.0700921495
110,10,20.9633333333,36.4633333333,19.2,36.3333333333,20.2,35.09,20.2,33.7225,17.79,44.8266666667,5.4333333333,34.1,21.0333333333,27.6333333333,22.7,35.0,18.5333333333,38.99,6.9,765.45,71.5,2.0,64.5,2.0,39.9615797098,39.9615797098
120,0,21.0333333333,36.06,19.29,36.6933333333,20.2,35.1633333333,20.2,33.9666666667,17.79,44.9666666667,5.2266666667,35.2266666667,20.89,27.5333333333,22.6333333333,35.2666666667,18.5333333333,38.93,6.8666666667,765.5333333333,71.6666666667,2.0,64.3333333333,2.0,0.395741011,0.395741011
100,0,21.1,35.86,19.29,36.9,20.29,35.29,20.2,34.03,17.79,45.03,5.2266666667,36.6,20.89,27.6,22.7,35.4666666667,18.5333333333,38.93,6.8333333333,765.6166666667,71.8333333333,2.0,64.1666666667,2.0,33.083699015,33.083699015
100,0,21.1,35.6633333333,19.3233333333,36.9666666667,20.29,35.3633333333,20.2,34.1633333333,17.79,45.09,5.3666666667,36.9333333333,20.76,27.6,22.73,35.53,18.5333333333,38.8633333333,6.8,765.7,72.0,2.0,64.0,2.0,18.7675565016,18.7675565016
80,10,20.6,33.2666666667,19.2,33.5,19.89,33.5,20.5,33.09,18.6333333333,41.8,10.0,19.3,22.5,26.29,25.1,33.29,19.0,39.2,9.8,766.7,50.0,4.0,25.0,-0.2,45.9821062046,45.9821062046
70,0,20.6,33.475,19.2,33.6566666667,19.89,33.6333333333,20.5,33.09,18.7,41.0666666667,10.0,18.9633333333,22.5,26.1666666667,25.0666666667,33.1633333333,19.0,39.2,9.65,766.7,51.3333333333,3.8333333333,31.6666666667,-2.77555756156289e-17,40.3365676524,40.3365676524
80,10,20.6,33.56,19.2,33.79,19.89,33.8266666667,20.4175,33.0225,18.79,40.2666666667,10.0,19.03,22.4266666667,26.0333333333,24.9266666667,33.1633333333,18.9266666667,39.2,9.5,766.7,52.6666666667,3.6666666667,38.3333333333,0.2,43.1722757174,43.1722757174
100,0,20.6,33.7,19.3666666667,33.3966666667,19.89,33.9,20.39,32.9333333333,18.79,39.7266666667,9.86,18.7333333333,22.39,25.89,24.89,33.23,19.0,39.2,9.35,766.7,54.0,3.5,45.0,0.4,23.76110279,23.76110279
90,10,20.5333333333,33.7,19.9,32.2633333333,19.89,33.9,20.39,32.9,18.7266666667,40.0566666667,9.7266666667,18.5333333333,22.39,25.89,24.9633333333,33.3633333333,18.9633333333,39.2,9.2,766.7,55.3333333333,3.3333333333,51.6666666667,0.6,14.2984959646,14.2984959646
90,10,20.5,33.4,19.76,31.86,19.89,33.8266666667,20.39,32.9,18.6,41.0566666667,9.4633333333,18.8,22.29,25.79,25.0,33.53,18.89,39.2,9.05,766.7,56.6666666667,3.1666666667,58.3333333333,0.8,9.5952179749,9.5952179749
100,0,20.5,33.2666666667,19.36,32.1933333333,19.9266666667,33.79,20.3233333333,32.9,18.5,42.03,9.33,19.1333333333,22.29,25.73,25.0,33.59,19.0,39.2,8.9,766.7,58.0,3.0,65.0,1.0,31.0950067826,31.0950067826
60,10,20.5,33.06,19.1666666667,32.4333333333,20.0,33.73,20.3233333333,32.9,18.5,42.43,9.1266666667,19.6666666667,22.1666666667,25.6,25.0,33.7,19.0,39.2,8.55,766.7666666667,59.5,3.0,64.6666666667,1.0166666667,1.3724506949,1.3724506949
80,0,20.5,33.0,19.1,32.6333333333,20.0,33.5266666667,20.29,32.9,18.5,42.73,8.7933333333,20.4666666667,22.1,25.6,25.0,33.76,19.0,39.2,8.2,766.8333333333,61.0,3.0,64.3333333333,1.0333333333,34.4658957212,34.4658957212
90,10,20.5,32.9,19.0,32.73,20.0,33.4,20.29,32.9,18.4266666667,42.73,8.3666666667,21.5333333333,22.0,25.5333333333,25.0,33.8266666667,18.9633333333,39.2,7.85,766.9,62.5,3.0,64.0,1.05,24.228004308,24.228004308
100,0,20.5,32.9,19.0,32.8633333333,20.0,33.4666666667,20.2,32.79,18.39,42.79,7.76,22.66,21.9266666667,25.6,25.0,33.9666666667,18.9633333333,39.2,7.5,766.9666666667,64.0,3.0,63.6666666667,1.0666666667,3.9502405212,3.9502405212
390,10,20.6,32.9666666667,19.0666666667,33.2,20.0,33.4,20.2,32.79,18.39,42.8633333333,7.06,24.6566666667,21.8566666667,25.7,24.9633333333,34.09,18.89,39.2,7.15,767.0333333333,65.5,3.0,63.3333333333,1.0833333333,13.5787998792,13.5787998792
440,0,20.6,32.9,19.0666666667,33.26,20.0,33.4,20.2,32.79,18.39,42.9333333333,6.5333333333,25.99,21.79,25.76,24.89,34.1633333333,18.89,39.1266666667,6.8,767.1,67.0,3.0,63.0,1.1,27.1646835143,27.1646835143
440,0,20.6333333333,33.63,19.1333333333,33.5,20.0,33.425,20.2,32.8633333333,18.3233333333,43.0,5.8966666667,27.5,21.76,26.0333333333,24.89,34.2,18.89,39.06,6.5166666667,767.15,68.6666666667,2.8333333333,62.6666666667,1.1333333333,19.7574101738,19.7574101738
150,0,20.76,36.4966666667,19.2,33.96,20.0666666667,33.7666666667,20.1,32.9333333333,18.29,43.03,5.4966666667,28.8333333333,21.7,26.1666666667,24.89,34.1266666667,18.9633333333,39.0,6.2333333333,767.2,70.3333333333,2.6666666667,62.3333333333,1.1666666667,32.903983281,32.903983281
150,0,20.89,36.9233333333,19.34,34.795,20.1,34.1566666667,20.1,33.0,18.29,43.2233333333,5.0933333333,30.7266666667,21.6,26.2,24.79,34.09,18.89,38.9,5.95,767.25,72.0,2.5,62.0,1.2,36.0157289077,36.0157289077
150,0,20.9633333333,36.39,19.5,35.3266666667,20.1666666667,34.3633333333,20.1,33.0,18.29,43.45,4.7175,32.3,21.6,26.26,24.73,34.09,18.89,38.9,5.6666666667,767.3,73.6666666667,2.3333333333,61.6666666667,1.2333333333,10.02714684,10.02714684
350,10,21.1333333333,35.99,19.5666666667,35.4,20.2,34.53,20.1,33.0,18.29,43.6266666667,4.53,33.8666666667,21.5,26.39,24.7,34.245,18.89,38.9,5.3833333333,767.35,75.3333333333,2.1666666667,61.3333333333,1.2666666667,32.0949923713,32.0949923713
140,10,21.26,37.5966666667,19.6333333333,35.5666666667,20.2,34.6633333333,20.1,33.0,18.29,43.7,4.33,35.0666666667,21.4266666667,26.3233333333,24.7,34.2233333333,18.89,38.9,5.1,767.4,77.0,2.0,61.0,1.3,33.612421283,33.612421283
40,0,22.29,33.8633333333,20.5,34.4,20.73,35.5,20.89,33.09,18.1,44.0,10.1,21.23,23.2,26.1666666667,25.2,31.0666666667,19.39,37.9,9.6,768.2,57.0,6.0,28.0,1.3,30.0508883665,30.0508883665
40,0,22.29,33.79,20.5,34.4,20.7,35.5,20.89,33.09,18.1,43.9,10.1,20.89,23.2,26.1,25.1333333333,31.0,19.39,37.9,9.4666666667,768.2333333333,57.1666666667,6.0,28.0,1.25,40.5702164397,40.5702164397
70,0,22.26,33.76,20.5,34.29,20.7,35.4333333333,20.89,33.03,18.1,43.9,10.0333333333,21.1566666667,23.1666666667,26.1,25.1,31.0,19.39,37.79,9.3333333333,768.2666666667,57.3333333333,6.0,28.0,1.2,4.5480394969,4.5480394969
70,0,22.2,33.7,20.6933333333,34.03,20.7,35.4333333333,20.89,32.9,18.1333333333,43.76,9.945,21.445,23.1,26.0333333333,25.1,30.9266666667,19.39,37.79,9.2,768.3,57.5,6.0,28.0,1.15,40.3659670614,40.3659670614
80,10,22.2,33.6633333333,21.495,32.7,20.7,35.5,20.8233333333,32.7666666667,18.2,43.7,9.66,22.3966666667,23.1,26.0,25.1,30.89,19.39,37.79,9.0666666667,768.3333333333,57.6666666667,6.0,28.0,1.1,49.4254648918,49.4254648918
90,50,22.1333333333,33.7233333333,21.1566666667,32.9966666667,20.76,35.5,20.79,32.6266666667,18.2,43.59,9.5333333333,23.1233333333,23.0333333333,25.9266666667,25.0333333333,31.0966666667,19.39,37.79,8.9333333333,768.3666666667,57.8333333333,6.0,28.0,1.05,1.4638653374,1.4638653374
80,50,22.2,34.3666666667,20.7633333333,34.1966666667,20.79,35.53,20.79,33.0333333333,18.32,43.9425,9.2333333333,23.9566666667,22.89,26.1666666667,24.9633333333,32.4666666667,19.39,37.7,8.8,768.4,58.0,6.0,28.0,1.0,27.8995261993,27.8995261993
90,20,22.2,35.1666666667,20.5,35.2333333333,20.79,35.6633333333,20.8233333333,33.7566666667,18.6333333333,44.0,8.96,24.83,22.89,26.9,24.89,33.7266666667,19.39,37.7,8.4333333333,768.45,60.0,5.5,27.5,1.0833333333,42.3767606728,42.3767606728
100,30,22.29,36.5666666667,20.4266666667,36.2333333333,20.79,35.7666666667,20.89,34.5566666667,18.6666666667,44.1566666667,8.6266666667,25.83,22.89,28.0,25.0,34.9333333333,19.4633333333,37.8633333333,8.0666666667,768.5,62.0,5.0,27.0,1.1666666667,16.6112116072,16.6112116072
100,40,22.3566666667,37.16,20.3566666667,37.2933333333,20.8566666667,36.3,20.945,35.84,18.5333333333,44.49,8.3666666667,27.0233333333,22.8233333333,29.2666666667,25.0,35.0,19.4633333333,37.8633333333,7.7,768.55,64.0,4.5,26.5,1.25,22.5379890413,22.5379890413
130,10,22.4266666667,37.9,20.29,38.1666666667,20.89,36.53,20.9633333333,36.3266666667,18.5,44.9633333333,7.9633333333,28.2,22.79,30.2,24.9633333333,34.8633333333,19.39,37.9,7.3333333333,768.6,66.0,4.0,26.0,1.3333333333,6.8958116695,6.8958116695
140,0,22.4266666667,37.0266666667,20.26,37.8,20.89,36.59,20.89,35.1933333333,18.4266666667,45.1633333333,7.4966666667,29.7933333333,22.7225,30.2,24.89,34.53,19.39,37.9666666667,6.9666666667,768.65,68.0,3.5,25.5,1.4166666667,34.6806752845,34.6806752845
140,0,22.29,36.2233333333,20.1333333333,37.4,20.89,36.56,20.79,34.6333333333,18.39,45.29,7.06,31.4966666667,22.6333333333,30.0666666667,24.79,33.8633333333,19.39,38.0,6.6,768.7,70.0,3.0,25.0,1.5,9.4080646522,9.4080646522
130,10,22.2675,36.0975,20.0,37.29,20.89,36.4333333333,20.79,34.36,18.39,45.29,6.6,32.5566666667,22.5,29.8566666667,24.79,33.39,19.4633333333,38.0,6.4666666667,768.7166666667,70.8333333333,3.1666666667,24.5,1.5166666667,12.7277537365,12.7277537365
120,0,22.2,35.8266666667,19.9266666667,37.3633333333,20.89,36.4,20.7,34.29,18.39,45.2,6.23,34.2,22.5,29.79,24.6666666667,33.1333333333,19.5,38.03,6.3333333333,768.7333333333,71.6666666667,3.3333333333,24.0,1.5333333333,40.2530715801,40.2530715801
110,0,22.1666666667,35.6633333333,19.79,37.29,20.89,36.3266666667,20.7,34.3633333333,18.39,45.2,6.03,35.5933333333,22.39,29.7,24.525,32.925,19.5,38.0675,6.2,768.75,72.5,3.5,23.5,1.55,41.9391948381,41.9391948381
80,0,22.1,35.53,19.73,37.29,20.8566666667,36.2233333333,20.7,34.5,18.4266666667,45.6933333333,5.73,36.3933333333,22.39,29.6333333333,24.5,32.9666666667,19.5,38.06,6.0666666667,768.7666666667,73.3333333333,3.6666666667,23.0,1.5666666667,17.4611937022,17.4611937022
90,10,22.0666666667,35.3633333333,19.6666666667,37.29,20.79,36.09,20.6333333333,34.4333333333,18.9666666667,64.8333333333,5.4633333333,37.8,22.26,29.43,24.39,32.8333333333,19.5,38.03,5.9333333333,768.7833333333,74.1666666667,3.8333333333,22.5,1.5833333333,25.1866343664,25.1866343664
100,0,22.0,35.29,19.6,37.29,20.79,36.0,20.6,34.4333333333,19.4,74.3566666667,5.2,38.9333333333,22.2,29.4966666667,24.39,32.6266666667,19.5,38.03,5.8,768.8,75.0,4.0,22.0,1.6,47.7251030388,47.7251030388
250,0,22.2,34.53,20.0,34.29,23.9633333333,35.56,21.0,33.23,18.2,44.2,8.0,21.7333333333,23.29,24.8233333333,22.5,30.0,19.7,37.7,7.9,766.7,55.0,6.0,25.0,-0.6,10.0299319951,10.0299319951
210,10,22.2,34.2233333333,20.0,34.29,24.1333333333,35.5266666667,21.0,33.3633333333,18.2,44.2,7.9333333333,21.26,23.26,24.7266666667,22.5,29.9633333333,19.7,37.7,7.7666666667,766.6833333333,55.8333333333,5.6666666667,25.0,-0.5333333333,38.909017446,38.909017446
150,0,22.2,34.03,19.9633333333,34.4333333333,24.26,35.2666666667,21.0,33.5,18.2,44.2,8.0,21.3966666667,23.2,24.6,22.5,29.89,19.7,37.7,7.6333333333,766.6666666667,56.6666666667,5.3333333333,25.0,-0.4666666667,37.6175281825,37.6175281825
80,0,22.2,33.9333333333,20.1566666667,34.3,24.29,34.93,21.0,33.5,18.2,44.2,7.9333333333,21.6633333333,23.2,24.5,22.5,29.89,19.7,37.76,7.5,766.65,57.5,5.0,25.0,-0.4,1.5985539882,1.5985539882
210,0,22.2,34.0475,20.8233333333,33.0266666667,24.23,34.5966666667,21.0,33.5,18.2,44.2,7.7633333333,21.6,23.1,24.39,22.5,29.8233333333,19.7,37.7,7.3666666667,766.6333333333,58.3333333333,4.6666666667,25.0,-0.3333333333,39.7145096445,39.7145096445
580,10,22.2,33.99,20.5566666667,33.3,24.03,34.2233333333,21.0,33.5,18.26,44.2,7.69,21.9333333333,23.1,24.39,22.4633333333,29.8566666667,19.7,37.7,7.2333333333,766.6166666667,59.1666666667,4.3333333333,25.0,-0.2666666667,6.1556205968,6.1556205968
310,0,22.2,34.8266666667,20.0666666667,34.1966666667,23.7633333333,33.9633333333,21.0,33.5,18.29,44.09,7.4333333333,22.5333333333,22.9633333333,24.26,22.4633333333,29.79,19.7,37.79,7.1,766.6,60.0,4.0,25.0,-0.2,2.6288511581,2.6288511581
270,0,22.2,35.1,19.86,35.13,23.5666666667,33.9333333333,21.0,33.5,18.29,44.1633333333,7.2266666667,22.8666666667,22.8233333333,24.1333333333,22.5,29.89,19.7,37.79,6.7,766.6333333333,61.6666666667,3.8333333333,24.5,-0.2333333333,25.0132705085,25.0132705085
250,0,22.2,35.89,19.76,36.5666666667,23.4266666667,33.9333333333,21.0,33.4,18.29,44.2666666667,6.9333333333,23.4266666667,22.79,24.1,22.5,29.9633333333,19.7,37.56,6.3,766.6666666667,63.3333333333,3.6666666667,24.0,-0.2666666667,23.1914235628,23.1914235628
380,0,22.2,36.3633333333,19.6333333333,37.3,23.26,34.09,21.0,33.0666666667,18.29,44.4666666667,6.57,24.175,22.73,24.1666666667,22.5,30.0,19.7,37.56,5.9,766.7,65.0,3.5,23.5,-0.3,33.0760941608,33.0760941608
470,10,22.2,37.03,19.6,38.2933333333,23.2,34.195,20.89,32.6333333333,18.29,44.6266666667,6.16,25.86,22.6,24.1,22.5,30.0,19.7,37.59,5.5,766.7333333333,66.6666666667,3.3333333333,23.0,-0.3333333333,6.2084100093,6.2084100093
290,0,22.2,37.6233333333,19.5333333333,39.0333333333,23.1333333333,34.29,20.8233333333,32.36,18.29,44.8333333333,5.7,27.19,22.5333333333,24.1666666667,22.5,30.0,19.7,37.59,5.1,766.7666666667,68.3333333333,3.1666666667,22.5,-0.3666666667,7.9339089571,7.9339089571
80,10,22.36,39.6333333333,19.5,40.54,23.0,34.3666666667,20.79,32.06,18.29,45.1566666667,5.3666666667,28.5966666667,22.39,24.23,22.5,30.1333333333,19.7,37.59,4.7,766.8,70.0,3.0,22.0,-0.4,11.5856586257,11.5856586257
90,10,22.5666666667,40.4933333333,19.5,42.5666666667,23.0666666667,34.76,20.79,32.0,18.29,45.5633333333,5.06,29.96,22.39,24.3566666667,22.4633333333,30.1333333333,19.7,37.59,4.7,766.7833333333,69.1666666667,3.0,22.1666666667,-0.55,45.3343072557,45.3343072557
100,10,22.7,40.09,19.5,42.5666666667,22.9633333333,34.86,20.7,32.06,18.29,46.1933333333,4.8666666667,30.2933333333,22.29,24.5333333333,22.39,30.0,19.6666666667,37.56,4.7,766.7666666667,68.3333333333,3.0,22.3333333333,-0.7,40.3410197352,40.3410197352
100,0,22.7,39.83,19.5333333333,42.2,22.89,35.06,20.7,32.725,18.29,46.6,4.7633333333,31.0666666667,22.29,24.5333333333,22.29,30.0,19.6,37.5,4.7,766.75,67.5,3.0,22.5,-0.85,24.3648405652,24.3648405652
110,10,22.6,39.16,19.6,42.0666666667,22.8566666667,35.2,20.7,33.7666666667,18.29,46.9333333333,4.69,30.86,22.1666666667,24.39,22.26,30.0666666667,19.6333333333,37.53,4.7,766.7333333333,66.6666666667,3.0,22.6666666667,-1.0,2.5488862651,2.5488862651
110,10,22.6,38.6933333333,19.7,41.7233333333,22.79,35.26,20.7,34.1266666667,18.29,47.06,4.4333333333,31.0333333333,22.1,24.39,22.2,30.0,19.6333333333,37.53,4.7,766.7166666667,65.8333333333,3.0,22.8333333333,-1.15,23.1379181962,23.1379181962
140,20,22.6,38.2966666667,19.76,41.33,22.76,35.4333333333,20.7,34.26,18.795,63.55,4.16,31.4333333333,22.0,24.3233333333,22.23,30.36,19.6,37.23,4.7,766.7,65.0,3.0,23.0,-1.3,36.7428311845,36.7428311845
60,0,21.39,34.2666666667,20.1333333333,34.4633333333,20.79,34.845,21.0,33.2,19.39,42.5666666667,10.96,28.66,22.1,26.6666666667,22.89,33.23,19.79,37.76,9.6,763.6,71.0,6.0,20.0,4.5,12.9384051776,12.9384051776
80,0,21.3566666667,34.09,20.05,34.29,20.79,35.0,21.0,33.3266666667,19.29,41.9,10.86,29.8966666667,22.1,26.8233333333,22.89,33.29,19.79,37.79,9.25,763.5666666667,72.3333333333,6.1666666667,20.5,4.4166666667,27.5452561211,27.5452561211
70,0,21.29,34.09,20.0,34.36,20.79,35.0,20.9266666667,33.4,19.29,41.8333333333,10.6666666667,31.23,22.0333333333,26.9633333333,22.79,33.3266666667,19.79,37.79,8.9,763.5333333333,73.6666666667,6.3333333333,21.0,4.3333333333,39.820142102,39.820142102
270,0,21.29,34.1933333333,20.0,34.56,20.79,35.1266666667,20.89,33.5,19.29,41.9,10.36,33.6,22.0,27.1333333333,22.79,33.5266666667,19.79,37.79,8.55,763.5,75.0,6.5,21.5,4.25,7.2506489931,7.2506489931
210,0,21.29,34.66,19.9633333333,35.0666666667,20.79,35.2,20.8566666667,33.59,19.23,41.9,10.1,35.3266666667,21.9266666667,27.3266666667,22.76,33.73,19.79,37.79,8.2,763.4666666667,76.3333333333,6.6666666667,22.0,4.1666666667,24.3104709079,24.3104709079
150,10,21.26,35.0966666667,19.8233333333,35.86,20.89,35.29,20.79,33.6633333333,19.2,42.03,9.66,37.4933333333,21.89,27.5333333333,22.7,33.79,19.76,37.79,7.85,763.4333333333,77.6666666667,6.8333333333,22.5,4.0833333333,35.369054717,35.369054717
130,20,21.2,35.43,19.6666666667,36.83,20.8233333333,35.29,20.79,33.7666666667,19.2,42.09,9.5333333333,38.1,21.8233333333,27.6666666667,22.7,34.1933333333,19.76,37.79,7.5,763.4,79.0,7.0,23.0,4.0,47.2003616276,47.2003616276
210,30,21.2,36.03,19.5333333333,37.2966666667,20.8566666667,35.5,20.79,34.3,19.2,42.23,9.2333333333,39.43,21.76,27.8233333333,22.76,34.6,19.73,37.8266666667,7.35,763.4666666667,79.5,7.0,23.0,3.95,41.3479959476,41.3479959476
550,10,21.2,36.5633333333,19.39,37.8,20.8566666667,35.56,20.79,34.86,19.1333333333,42.29,8.9,40.23,21.7,27.9633333333,22.79,34.9633333333,19.73,37.9,7.2,763.5333333333,80.0,7.0,23.0,3.9,19.1814846243,19.1814846243
470,20,21.2,39.53,19.39,38.6666666667,20.89,35.7666666667,20.79,35.1333333333,19.15,42.545,8.5,41.5266666667,21.6666666667,28.1,22.8566666667,35.2966666667,19.7,37.9,7.05,763.6,80.5,7.0,23.0,3.85,16.1585269147,16.1585269147
280,10,21.26,42.5966666667,19.39,40.6233333333,20.89,36.1,20.89,35.4333333333,19.1,42.89,8.1666666667,43.4666666667,21.6,28.1,23.0,35.53,19.7,37.9,6.9,763.6666666667,81.0,7.0,23.0,3.8,45.3666506335,45.3666506335
120,10,21.3233333333,46.6666666667,19.39,42.0966666667,20.89,36.5966666667,20.89,35.56,19.1,43.3633333333,7.8666666667,45.2633333333,21.6,28.2,22.9175,35.4975,19.7,37.9,6.75,763.7333333333,81.5,7.0,23.0,3.75,2.8223578469,2.8223578469
100,10,21.39,44.7933333333,19.39,43.1566666667,20.89,36.8633333333,20.8566666667,35.6266666667,19.1,44.03,7.7266666667,46.3233333333,21.5333333333,28.2,22.89,35.4666666667,19.7225,37.9,6.6,763.8,82.0,7.0,23.0,3.7,5.7250676327,5.7250676327
370,10,21.39,43.7966666667,19.39,43.29,20.89,37.0,20.79,35.76,19.1,44.49,7.5266666667,47.53,21.4633333333,28.29,22.89,35.86,19.73,37.9,6.5666666667,763.8666666667,82.3333333333,6.6666666667,22.5,3.7166666667,45.2202531858,45.2202531858
