Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
60,20,22.0333333333,44.4633333333,19.5,48.56,24.39,40.29,21.29,43.59,20.79,55.53,9.66,55.1333333333,21.79,42.2966666667,23.5,47.2,20.89,46.8633333333,9.6,748.9,92.0,1.0,40.0,8.4,10.2220023284,10.2220023284
120,20,22.1,44.59,19.5666666667,48.7,24.39,40.26,21.29,43.6266666667,20.79,55.6266666667,9.83,55.2666666667,21.79,41.995,23.5,47.263,20.89,46.79,9.5833333333,748.95,92.3333333333,1.0,38.1666666667,8.4166666667,43.0988494307,43.0988494307
100,0,22.1,44.8266666667,19.5,48.8333333333,24.3233333333,40.2,21.3566666667,43.76,20.79,55.6266666667,9.9633333333,55.4,21.76,41.6333333333,23.5,47.29,20.89,46.6633333333,9.5666666667,749.0,92.6666666667,1.0,36.3333333333,8.4333333333,41.7817531037,41.7817531037
60,10,22.1666666667,44.9,19.5333333333,49.03,24.2,40.09,21.3233333333,43.76,20.89,55.09,10.0633333333,55.3266666667,21.7,41.4333333333,23.5,47.29,20.89,46.545,9.55,749.05,93.0,1.0,34.5,8.45,11.8507704698,11.8507704698
100,0,22.2,44.76,19.6,49.0425,24.1333333333,40.1633333333,21.3233333333,43.76,20.89,54.7566666667,10.2633333333,55.66,21.7,41.26,23.5,47.3175,20.89,46.53,9.5333333333,749.1,93.3333333333,1.0,32.6666666667,8.4666666667,2.0160389482,2.0160389482
700,10,22.2,44.5666666667,19.6,48.8266666667,24.0666666667,40.1,21.29,43.7,20.89,53.86,10.6666666667,56.7933333333,21.7,41.1266666667,23.5,47.2666666667,20.9633333333,46.53,9.5166666667,749.15,93.6666666667,1.0,30.8333333333,8.4833333333,2.5731817121,2.5731817121
620,0,22.2,44.3633333333,19.6333333333,48.5,24.0,39.9,21.29,43.7,20.89,52.9933333333,10.998,56.534,21.6666666667,40.7966666667,23.39,46.5633333333,20.9633333333,46.53,9.5,749.2,94.0,1.0,29.0,8.5,10.4844277026,10.4844277026
340,0,22.2,44.49,19.7,48.56,24.0666666667,40.1933333333,21.29,43.59,20.9266666667,52.6633333333,11.19,55.2333333333,21.6,40.53,23.39,46.03,21.0,46.4,9.55,749.25,93.8333333333,1.0,29.0,8.5333333333,17.59557107,17.59557107
280,10,22.2,44.6,19.7,48.6,24.345,40.7225,21.29,43.53,21.0,52.2566666667,11.4266666667,54.36,21.6,40.26,23.29,45.59,21.0,46.2666666667,9.6,749.3,93.6666666667,1.0,29.0,8.5666666667,15.3375163092,15.3375163092
280,0,22.1333333333,44.5266666667,19.76,48.2666666667,24.7266666667,41.09,21.29,43.4666666667,21.0,51.5333333333,11.6266666667,53.3,21.6,40.1266666667,23.29,45.39,20.9633333333,46.06,9.65,749.35,93.5,1.0,29.0,8.6,28.1474438962,28.1474438962
260,0,22.1333333333,44.39,19.8233333333,48.09,25.0,41.0266666667,21.29,43.3266666667,21.0,51.0,12.1,51.9666666667,21.5666666667,39.8633333333,23.29,44.96,20.9633333333,45.9333333333,9.7,749.4,93.3333333333,1.0,29.0,8.6333333333,3.1477148179,3.1477148179
190,10,22.2,44.7966666667,19.89,48.1633333333,25.0,40.4933333333,21.26,43.1333333333,20.9266666667,50.4,12.36,48.6933333333,21.5666666667,39.73,23.23,44.3666666667,20.89,45.7,9.75,749.45,93.1666666667,1.0,29.0,8.6666666667,43.139682163,43.139682163
110,0,22.2,44.79,20.0333333333,48.09,25.0,39.93,21.26,43.0,21.0,50.145,12.5333333333,44.2,21.5,39.59,23.2,43.7966666667,20.89,45.6266666667,9.8,749.5,93.0,1.0,29.0,8.7,29.1018644348,29.1018644348
90,0,22.2,44.73,20.1,48.03,25.0,39.73,21.29,42.9,21.0,50.2,12.6,42.0666666667,21.5,39.3633333333,23.2,43.4633333333,20.9266666667,45.43,9.9333333333,749.55,91.6666666667,1.1666666667,28.1666666667,8.6166666667,14.3644772121,14.3644772121
70,10,22.23,44.56,20.1,47.6333333333,24.8266666667,39.3333333333,21.29,42.8266666667,21.0,50.23,12.6,39.6933333333,21.5,39.29,23.2,43.0266666667,20.9266666667,45.23,10.0666666667,749.6,90.3333333333,1.3333333333,27.3333333333,8.5333333333,14.3080599024,14.3080599024
80,0,22.2225,44.2475,20.1,47.36,24.6333333333,39.1266666667,21.29,42.645,21.0666666667,50.43,12.7333333333,39.4333333333,21.5,39.1333333333,23.2,42.8266666667,20.89,45.06,10.2,749.65,89.0,1.5,26.5,8.45,39.6681100829,39.6681100829
80,0,22.2,43.9633333333,20.1333333333,47.0266666667,24.5,39.06,21.29,42.56,21.1,50.3333333333,12.8,37.79,21.5,38.9333333333,23.1666666667,42.4666666667,20.9633333333,44.9333333333,10.3333333333,749.7,87.6666666667,1.6666666667,25.6666666667,8.3666666667,14.3330184976,14.3330184976
80,10,22.26,43.7966666667,20.2,46.7666666667,24.4266666667,38.9333333333,21.29,42.5,21.1,50.0,13.3,35.2,21.5,38.8633333333,23.1,42.3266666667,20.89,44.76,10.4666666667,749.75,86.3333333333,1.8333333333,24.8333333333,8.2833333333,8.6427208502,8.6427208502
80,0,22.2,43.53,20.29,46.4,24.26,38.8333333333,21.29,42.4,21.1,49.9,13.3,34.8,21.5,38.79,23.1,42.1633333333,20.89,44.5666666667,10.6,749.8,85.0,2.0,24.0,8.2,19.3590487586,19.3590487586
100,0,21.7,41.3633333333,18.79,46.8633333333,23.9633333333,39.0,20.7,41.1566666667,20.6,49.53,7.7266666667,54.7233333333,21.23,35.8266666667,21.79,38.79,20.89,45.8333333333,7.4,753.8,91.0,5.0,24.0,6.0,19.8994544102,19.8994544102
60,10,21.7,41.6666666667,18.79,46.9633333333,23.89,38.9333333333,20.7,41.3633333333,20.6,49.59,7.85,54.495,21.2,35.79,21.7,38.79,20.9633333333,45.6266666667,7.3833333333,753.8333333333,90.6666666667,5.0,24.3333333333,5.9333333333,41.7699173908,41.7699173908
60,0,21.76,42.2,18.79,47.2233333333,23.79,38.79,20.7,41.4,20.6,49.5266666667,7.9333333333,53.9233333333,21.2,35.73,21.6333333333,38.73,20.89,45.4,7.3666666667,753.8666666667,90.3333333333,5.0,24.6666666667,5.8666666667,7.1799555211,7.1799555211
70,30,21.79,42.39,18.89,47.4,23.73,38.6566666667,20.76,41.1266666667,20.6,49.1933333333,8.0666666667,53.39,21.2,35.56,21.6,38.7,20.89,45.1266666667,7.35,753.9,90.0,5.0,25.0,5.8,27.4472011835,27.4472011835
90,20,21.79,42.53,18.89,47.4,23.745,38.645,20.7,41.0,20.6333333333,50.33,8.13,52.6,21.1333333333,35.5,21.5333333333,38.6266666667,20.89,44.9666666667,7.3333333333,753.9333333333,89.6666666667,5.0,25.3333333333,5.7333333333,28.9110561018,28.9110561018
70,30,21.79,42.26,19.0,47.1333333333,23.7,38.56,20.7675,40.95,20.76,50.1966666667,8.19,52.0666666667,21.1,35.4,21.5,38.6266666667,20.89,44.7666666667,7.3166666667,753.9666666667,89.3333333333,5.0,25.6666666667,5.6666666667,39.5967383753,39.5967383753
180,30,21.79,42.1266666667,19.0666666667,46.8,23.7,38.4333333333,20.8566666667,41.1333333333,20.76,48.8233333333,8.49,53.0,21.1,35.3266666667,21.5,38.6266666667,20.89,44.2966666667,7.3,754.0,89.0,5.0,26.0,5.6,0.6451168214,0.6451168214
210,20,21.79,41.9666666667,19.2,46.5266666667,23.7,38.4333333333,20.89,41.2,20.745,47.82,8.8675,51.895,21.1,35.29,21.39,38.53,20.89,43.9633333333,7.3333333333,754.0,88.6666666667,5.0,26.5,5.5833333333,16.6398280184,16.6398280184
130,30,21.8566666667,41.9,19.2,46.2666666667,23.6333333333,38.4333333333,20.9633333333,41.2,20.76,47.53,9.1266666667,50.1333333333,21.1,35.29,21.39,38.695,20.8233333333,43.9266666667,7.3666666667,754.0,88.3333333333,5.0,27.0,5.5666666667,1.5513466438,1.5513466438
80,20,21.89,41.995,19.3233333333,46.2,23.6,38.4,21.0,41.2,20.76,47.8666666667,9.46,48.7933333333,21.1,35.2,21.3233333333,38.8633333333,20.89,44.46,7.4,754.0,88.0,5.0,27.5,5.55,1.1152724735,1.1152724735
80,20,21.89,42.1266666667,19.39,46.2,23.5333333333,38.4666666667,21.0666666667,41.3333333333,20.7,48.3333333333,9.7333333333,47.4,21.1,35.2,21.29,38.9333333333,20.9633333333,45.0,7.4333333333,754.0,87.6666666667,5.0,28.0,5.5333333333,45.7925473223,45.7925473223
80,0,21.89,42.26,19.5666666667,46.4633333333,23.5,38.4666666667,21.1333333333,41.3266666667,20.7,48.3633333333,10.13,44.39,21.1,35.2,21.29,39.0,20.9633333333,45.1333333333,7.4666666667,754.0,87.3333333333,5.0,28.5,5.5166666667,32.793263474,32.793263474
70,0,21.89,42.4333333333,19.8266666667,47.0566666667,23.4266666667,38.4,21.2,41.4666666667,20.7,48.23,10.59,41.9233333333,21.1,35.2,21.2,39.0,21.1,45.1933333333,7.5,754.0,87.0,5.0,29.0,5.5,37.2832720983,37.2832720983
90,0,21.89,42.5,20.29,46.3,23.39,38.53,21.29,41.56,20.7,48.09,10.96,37.99,21.1,35.1266666667,21.2,39.0,21.1,44.86,7.8166666667,754.0,86.0,5.1666666667,29.0,5.6333333333,2.8684567427,2.8684567427
60,0,21.89,42.7666666667,20.29,45.9666666667,23.3233333333,38.59,21.29,41.4333333333,20.7,48.03,11.16,35.79,21.0666666667,34.9666666667,21.2,38.8633333333,21.1,44.79,8.1333333333,754.0,85.0,5.3333333333,29.0,5.7666666667,22.454770375,22.454770375
60,10,21.9633333333,42.9666666667,20.245,46.395,23.29,38.73,21.29,41.4,20.7,47.9666666667,11.49,32.0933333333,21.0,34.8266666667,21.2,38.73,21.0,44.6633333333,8.45,754.0,84.0,5.5,29.0,5.9,2.8275776072,2.8275776072
80,0,22.0,43.1266666667,20.29,46.46,23.29,38.79,21.29,41.3266666667,20.7,47.9,11.8233333333,28.6333333333,21.0,34.6633333333,21.1,38.6633333333,21.0,44.39,8.7666666667,754.0,83.0,5.6666666667,29.0,6.0333333333,30.1925892825,30.1925892825
80,0,21.9266666667,43.26,20.29,46.0,23.29,38.9,21.3233333333,41.2,20.6666666667,47.7233333333,11.9725,26.075,21.0,34.53,21.1,38.53,21.0,44.3266666667,9.0833333333,754.0,82.0,5.8333333333,29.0,6.1666666667,3.7922807853,3.7922807853
70,0,21.9266666667,43.59,20.29,45.9,23.23,38.9666666667,21.39,41.2,20.6,47.4633333333,12.0,25.05,21.0,34.4,21.1,38.5,21.0,44.2666666667,9.4,754.0,81.0,6.0,29.0,6.3,18.7341376208,18.7341376208
70,0,20.79,41.245,17.8233333333,45.03,22.89,39.1333333333,20.5,39.06,20.1666666667,48.8,3.545,56.995,21.0,37.45,21.2,38.2,20.5,44.1266666667,4.0,751.8,90.0,5.0,40.0,2.5,35.3501893696,35.3501893696
90,0,20.8233333333,41.36,17.89,45.2233333333,22.8233333333,38.8,20.5,38.9333333333,20.2,47.7633333333,3.6633333333,57.5333333333,21.0,37.3333333333,21.2,38.218,20.5,43.8333333333,4.0166666667,751.85,90.1666666667,5.0,38.0,2.55,5.0635141204,5.0635141204
60,0,20.89,41.5,17.89,45.56,22.76,38.6266666667,20.5,38.8333333333,20.2,46.9566666667,3.9266666667,57.5616666667,20.9633333333,36.9188888889,21.2,38.311,20.5,43.375,4.0333333333,751.9,90.3333333333,5.0,36.0,2.6,27.7755120653,27.7755120653
70,10,20.89,41.5,17.9633333333,45.56,22.7,38.76,20.5,38.76,20.1666666667,46.6566666667,4.19,57.59,20.9266666667,36.5044444444,21.2,38.404,20.5,42.8,4.05,751.95,90.5,5.0,34.0,2.65,40.3902074904,40.3902074904
80,10,20.89,41.36,18.0,45.4666666667,22.7,38.6633333333,20.5,38.9666666667,20.2266666667,55.8633333333,4.33,57.7966666667,20.89,36.09,21.2,38.497,20.5,41.99,4.0666666667,752.0,90.6666666667,5.0,32.0,2.7,36.968353868,36.968353868
290,0,20.89,41.3,18.075,45.25,22.7,38.4633333333,20.5,38.9666666667,21.4966666667,79.8966666667,4.9966666667,58.3233333333,20.89,36.06,21.2,38.59,20.5,41.53,4.0833333333,752.05,90.8333333333,5.0,30.0,2.75,40.3686742298,40.3686742298
70,0,20.89,41.4333333333,18.1666666667,45.3333333333,22.6,38.4,20.5,38.8266666667,21.23,77.1633333333,5.2633333333,56.6566666667,20.89,36.09,21.2,38.79,20.5,41.1266666667,4.1,752.1,91.0,5.0,28.0,2.8,44.6107442142,44.6107442142
400,0,20.89,41.29,18.29,45.5,22.6,38.4,20.5666666667,38.9,21.0666666667,76.9333333333,5.6207291667,54.3305208333,20.89,36.09,21.2,38.79,20.5666666667,40.9266666667,4.3,752.1666666667,90.1666666667,5.1666666667,28.1666666667,2.85,19.4633084582,19.4633084582
70,0,20.89,41.23,18.3566666667,45.36,22.6,38.59,20.5,38.9,21.0,77.1266666667,5.978125,52.004375,20.89,36.09,21.2,38.79,20.8966666667,40.3633333333,4.5,752.2333333333,89.3333333333,5.3333333333,28.3333333333,2.9,35.7245222898,35.7245222898
200,0,20.89,41.29,18.5333333333,45.1633333333,22.6,38.53,20.5666666667,38.9666666667,20.89,77.06,6.3355208333,49.6782291667,20.89,36.025,21.1666666667,38.79,21.5633333333,39.83,4.7,752.3,88.5,5.5,28.5,2.95,1.675202488,1.675202488
220,0,20.89,41.29,18.6666666667,45.03,22.5,38.4,20.6,39.0,20.8233333333,76.4666666667,6.6929166667,47.3520833333,20.89,35.96,21.1333333333,38.79,21.89,39.0266666667,4.9,752.3666666667,87.6666666667,5.6666666667,28.6666666667,3.0,4.4383002212,4.4383002212
40,0,21.0,41.4333333333,18.8233333333,44.8333333333,22.5,38.4,20.6,39.06,20.79,75.29,7.0503125,45.0259375,20.89,35.895,21.1333333333,38.79,21.89,38.6333333333,5.1,752.4333333333,86.8333333333,5.8333333333,28.8333333333,3.05,36.7858227808,36.7858227808
40,0,21.0,41.4333333333,18.9633333333,44.5,22.5,38.29,20.7,39.09,20.73,73.9566666667,7.4077083333,42.6997916667,20.89,35.83,21.2,38.79,21.6333333333,38.4,5.3,752.5,86.0,6.0,29.0,3.1,11.749401479,11.749401479
40,0,21.0,41.4,19.3933333333,44.13,22.4266666667,38.23,20.7675,39.09,20.6666666667,71.8966666667,7.7651041667,40.3736458333,20.89,35.765,21.1333333333,38.79,21.4266666667,38.4,5.55,752.5333333333,84.6666666667,6.0,30.8333333333,3.1166666667,7.1785120293,7.1785120293
60,0,21.0,41.4,19.7266666667,43.33,22.29,38.09,20.79,39.09,20.6666666667,70.5633333333,8.1225,38.0475,20.89,35.7,21.1333333333,38.79,21.2,38.4333333333,5.8,752.5666666667,83.3333333333,6.0,32.6666666667,3.1333333333,23.079074116,23.079074116
210,0,21.0,41.29,20.1333333333,42.8333333333,22.29,38.195,20.89,39.09,20.6,68.4633333333,8.245,36.42125,20.89,35.59,21.1,38.79,21.1333333333,38.5,6.05,752.6,82.0,6.0,34.5,3.15,35.7930905302,35.7930905302
390,0,21.0,41.23,20.26,42.4333333333,22.29,38.29,20.9633333333,39.09,20.6,66.7966666667,8.48,34.896,20.89,35.5385714286,21.1,38.79,21.0,38.53,6.3,752.6333333333,80.6666666667,6.0,36.3333333333,3.1666666667,13.2761674002,13.2761674002
100,0,21.1,41.3266666667,20.5666666667,42.1333333333,22.29,38.4,21.0,39.03,20.6,64.7266666667,9.0285714286,33.6785714286,20.89,35.5,21.1,38.79,20.9266666667,38.59,6.55,752.6666666667,79.3333333333,6.0,38.1666666667,3.1833333333,45.687131898,45.687131898
50,0,21.1,41.4666666667,20.8266666667,41.86,22.29,38.4,21.0666666667,39.09,20.5333333333,63.5266666667,9.974,30.174,20.89,35.5,21.1,38.79,21.0,38.7,6.8,752.7,78.0,6.0,40.0,3.2,11.2968777423,11.2968777423
50,0,21.0,39.7666666667,18.1,44.1566666667,22.39,38.8266666667,20.39,38.4,19.79,47.7,4.9633333333,59.1933333333,21.1333333333,37.8633333333,21.29,41.29,20.6,43.7,4.4,754.2,97.0,2.0,61.0,4.0,30.6956230779,30.6956230779
50,0,21.0,40.0266666667,18.1666666667,44.49,22.3566666667,38.6633333333,20.39,38.5,19.73,47.7,5.2966666667,59.5266666667,21.1,37.9666666667,21.29,41.29,20.6,43.7,4.5666666667,754.2666666667,97.3333333333,1.8333333333,61.0,4.2,38.1305396091,38.1305396091
50,0,21.0,40.29,18.23,44.7666666667,22.29,38.53,20.39,38.5,19.79,47.7,5.6933333333,59.89,21.1,38.094,21.2,41.156,20.6,43.7,4.7333333333,754.3333333333,97.6666666667,1.6666666667,61.0,4.4,49.7415139806,49.7415139806
80,0,21.0,40.29,18.29,44.9,22.29,38.5,20.39,38.5,19.73,47.7,6.0933333333,60.1633333333,21.1285714286,38.29,21.2,41.2266666667,20.6,43.7,4.9,754.4,98.0,1.5,61.0,4.6,39.5921692019,39.5921692019
110,0,21.0333333333,40.6666666667,18.3233333333,45.0666666667,22.23,38.4333333333,20.3566666667,38.5,19.7,47.7,6.3333333333,60.2233333333,21.1,38.345,21.2,41.345,20.6,43.7,5.0666666667,754.4666666667,98.3333333333,1.3333333333,61.0,4.8,44.4862194592,44.4862194592
60,0,21.1,41.1266666667,18.39,45.1266666667,22.26,38.3333333333,20.29,38.5,19.7,47.76,6.4666666667,60.3633333333,21.1,38.036,21.2,41.3175,20.6,43.6633333333,5.2333333333,754.5333333333,98.6666666667,1.1666666667,61.0,5.0,30.3705633502,30.3705633502
50,0,21.1,41.2666666667,18.5333333333,45.29,22.2,38.2,20.3566666667,38.5,19.79,47.7,6.76,60.83,21.025,37.775,21.2,41.29,20.6,43.4633333333,5.4,754.6,99.0,1.0,61.0,5.2,27.4919799413,27.4919799413
60,0,21.1,41.4666666667,18.6666666667,45.29,22.2,38.245,20.3566666667,38.56,19.79,47.6266666667,7.1666666667,61.2966666667,21.05,37.44,21.2,41.378,20.6,43.3633333333,5.5,754.5666666667,98.1666666667,1.0,61.6666666667,5.1833333333,12.9226824851,12.9226824851
40,10,21.1,41.26,18.79,44.9666666667,22.1,38.2,20.29,38.59,19.73,47.56,7.7933333333,61.5266666667,21.0,37.1333333333,21.2,41.495,20.6,42.9566666667,5.6,754.5333333333,97.3333333333,1.0,62.3333333333,5.1666666667,2.1976626245,2.1976626245
60,0,21.1666666667,41.0666666667,18.8566666667,44.7666666667,22.1,38.2,20.3566666667,38.6633333333,19.79,47.45,8.2,61.0666666667,20.9266666667,36.9333333333,21.2,41.7,20.6,42.6266666667,5.7,754.5,96.5,1.0,63.0,5.15,49.3505203631,49.3505203631
60,0,21.2,40.76,18.8233333333,44.2233333333,22.0,38.09,20.29,38.7,19.79,47.295,8.6666666667,59.9333333333,20.9633333333,37.0,21.2,41.6266666667,20.6,42.5666666667,5.8,754.4666666667,95.6666666667,1.0,63.6666666667,5.1333333333,2.8942765319,2.8942765319
240,0,21.1333333333,40.6266666667,18.9633333333,43.9633333333,22.0,38.03,20.29,38.7,19.73,47.2,9.2725,57.17,20.89,37.0,21.23,41.7,20.6333333333,42.53,5.9,754.4333333333,94.8333333333,1.0,64.3333333333,5.1166666667,2.0485203597,2.0485203597
330,0,21.2,40.73,19.3233333333,43.3933333333,22.0,38.06,20.39,38.79,19.745,47.045,9.9633333333,51.1666666667,21.0,37.09,21.29,41.7,20.745,42.37,6.0,754.4,94.0,1.0,65.0,5.1,33.4443019121,33.4443019121
80,0,21.1333333333,40.79,19.39,42.8,22.0,38.0,20.39,38.79,19.79,46.9,9.89,45.4,20.9266666667,37.09,21.26,41.6333333333,20.7,42.045,6.1666666667,754.4333333333,93.1666666667,1.0,57.5,5.1333333333,46.4631090988,46.4631090988
50,0,21.1,40.645,19.4266666667,42.7,22.0,37.9666666667,20.39,38.7,19.79,46.745,10.05,43.94,20.9266666667,37.2,21.26,41.56,20.7,41.875,6.3333333333,754.4666666667,92.3333333333,1.0,50.0,5.1666666667,23.6857042997,23.6857042997
90,0,21.1333333333,40.56,19.725,42.4,21.9266666667,37.9,20.39,38.76,19.79,46.5,10.9,42.1,21.0,37.2,21.23,41.5666666667,20.7,41.6266666667,6.5,754.5,91.5,1.0,42.5,5.2,30.2841405733,30.2841405733
100,0,21.2,40.6933333333,20.0666666667,41.4333333333,21.9633333333,37.93,20.39,38.7233333333,19.79,46.2675,11.4333333333,37.6933333333,21.0,37.29,21.29,41.76,20.7,41.5666666667,6.6666666667,754.5333333333,90.6666666667,1.0,35.0,5.2333333333,31.1522143544,31.1522143544
70,0,21.1666666667,39.9233333333,20.2,40.3633333333,21.8233333333,37.53,20.39,38.59,19.79,46.116,11.83,34.03,21.0,37.236,21.29,41.9316666667,20.7,41.6266666667,6.8333333333,754.5666666667,89.8333333333,1.0,27.5,5.2666666667,36.1515574506,36.1515574506
110,0,21.1,39.4633333333,20.2,39.89,21.7,37.3266666667,20.4266666667,38.6266666667,19.7514285714,45.8971428571,12.09,32.8966666667,21.0,37.276,21.29,42.0,20.6666666667,41.5266666667,7.0,754.6,89.0,1.0,20.0,5.3,44.485207065,44.485207065
60,0,20.7,40.29,17.7,45.03,23.0,39.7,20.1333333333,38.0,20.1285714286,46.7,2.8266666667,57.33,21.29,37.7,22.6666666667,42.1633333333,20.39,43.09,3.2,751.0,93.0,2.0,21.0,2.1,6.1854321393,6.1854321393
40,0,20.7,40.29,17.73,44.9,23.0,39.6633333333,20.1,38.0,20.2,46.7,3.0266666667,57.7233333333,21.236,37.634,22.6,42.09,20.39,43.1633333333,3.4833333333,750.9666666667,92.3333333333,2.0,21.1666666667,2.2833333333,16.7773073772,16.7773073772
30,0,20.7,40.29,17.79,44.8266666667,23.0,39.59,20.1,38.0,20.1142857143,46.7,3.595,58.44,21.29,37.7,22.6,42.09,20.39,43.245,3.7666666667,750.9333333333,91.6666666667,2.0,21.3333333333,2.4666666667,18.604619673,18.604619673
70,0,20.7,40.6,17.8233333333,44.8666666667,22.9633333333,39.49,20.1,38.0,20.14,46.678,4.2266666667,59.0,21.29,37.718,22.6,42.1633333333,20.39,43.4,4.05,750.9,91.0,2.0,21.5,2.65,4.9033574644,4.9033574644
40,0,20.7,41.1333333333,17.89,45.46,22.8233333333,39.03,20.1,38.1333333333,20.1714285714,46.5257142857,4.7666666667,59.3333333333,21.29,37.8685714286,22.5,42.2,20.4633333333,43.4,4.3333333333,750.8666666667,90.3333333333,2.0,21.6666666667,2.8333333333,14.501660259,14.501660259
50,0,20.79,41.495,17.9266666667,45.86,22.76,38.76,20.1,38.29,20.2,46.5,5.43,59.6933333333,21.236,37.874,22.5,42.26,20.5,43.3633333333,4.6166666667,750.8333333333,89.6666666667,2.0,21.8333333333,3.0166666667,47.4849837716,47.4849837716
50,0,20.79,41.53,18.1,46.0675,22.7,38.7,20.1,38.3633333333,20.2,46.4142857143,5.9566666667,59.9666666667,21.2128571429,38.0,22.5,42.29,20.4266666667,43.1566666667,4.9,750.8,89.0,2.0,22.0,3.2,42.3898176523,42.3898176523
60,0,20.8566666667,41.6633333333,18.26,46.1633333333,22.6,38.7,20.1,38.5,20.2,46.42,6.6666666667,59.7633333333,21.218,38.136,22.5,42.3633333333,20.5,43.06,5.3,750.7666666667,87.3333333333,2.1666666667,23.0,3.3,2.9501490993,2.9501490993
210,0,20.89,41.9,18.3233333333,46.1333333333,22.6,38.7,20.1666666667,38.56,20.1714285714,46.5285714286,7.2666666667,58.7633333333,21.29,38.6555555556,22.5,42.4333333333,20.5,42.86,5.7,750.7333333333,85.6666666667,2.3333333333,24.0,3.4,29.3234312325,29.3234312325
320,0,20.89,41.9,18.4633333333,45.8,22.5666666667,38.49,20.1,38.56,20.1714285714,46.7957142857,7.93,57.16,21.2128571429,38.38,22.4725,42.375,20.5333333333,42.5,6.1,750.7,84.0,2.5,25.0,3.5,29.0253490093,29.0253490093
70,0,20.8566666667,41.5633333333,18.6,45.1966666667,22.36,38.1566666667,20.1666666667,38.5,20.1,47.036,8.3966666667,53.9666666667,21.2,38.016,22.39,42.1266666667,20.6,42.4333333333,6.5,750.6666666667,82.3333333333,2.6666666667,26.0,3.6,24.5068859076,24.5068859076
110,0,20.8566666667,41.0966666667,18.6,44.4566666667,22.29,38.3266666667,20.15,38.4,20.1,47.3942857143,8.93,48.3,21.2,37.9971428571,22.39,42.06,20.6,42.3333333333,6.9,750.6333333333,80.6666666667,2.8333333333,27.0,3.7,0.1721184584,0.1721184584
130,0,20.89,40.9,18.6333333333,43.9666666667,22.29,38.1933333333,20.2,38.29,20.1,47.59,9.3233333333,42.8933333333,21.2,37.82,22.39,41.9333333333,20.6,42.0666666667,7.3,750.6,79.0,3.0,28.0,3.8,16.6270395042,16.6270395042
70,0,20.89,40.7666666667,18.7,43.8266666667,22.2,37.8333333333,20.2,38.29,20.1,47.6685714286,9.8266666667,38.96,21.2,37.4214285714,22.3233333333,41.9333333333,20.5666666667,41.56,7.6333333333,750.5666666667,77.6666666667,3.1666666667,30.0,3.8833333333,26.2870303006,26.2870303006
60,0,20.89,40.76,18.8233333333,43.6633333333,22.2,37.7,20.2,38.29,20.06,47.656,10.2933333333,36.0333333333,21.14,37.074,22.39,41.86,20.5,41.5,7.9666666667,750.5333333333,76.3333333333,3.3333333333,32.0,3.9666666667,3.7704749615,3.7704749615
70,0,20.89,40.7,18.9633333333,43.4633333333,22.1,37.7,20.2,38.23,20.0,47.6528571429,10.6966666667,32.2,21.1,36.6942857143,22.39,41.6333333333,20.5,41.2233333333,8.3,750.5,75.0,3.5,34.0,4.05,20.4664627207,20.4664627207
70,0,20.89,40.7,19.1333333333,43.2966666667,22.1,37.7,20.2,38.2,20.0,47.7,11.09,30.0,21.1,36.356,22.39,41.6333333333,20.5,40.9633333333,8.6333333333,750.4666666667,73.6666666667,3.6666666667,36.0,4.1333333333,14.598289656,14.598289656
70,0,20.89,40.7,19.26,43.03,22.1,37.7666666667,20.2,38.2,20.0,47.6214285714,11.5633333333,27.4666666667,21.1,36.0985714286,22.39,41.59,20.5,40.5266666667,8.9666666667,750.4333333333,72.3333333333,3.8333333333,38.0,4.2166666667,38.4952560999,38.4952560999
60,0,20.89,40.73,19.46,42.76,22.1,37.9,20.2,38.3266666667,20.0,47.554,11.9633333333,25.4,21.1,35.918,22.39,41.45,20.5,40.2666666667,9.3,750.4,71.0,4.0,40.0,4.3,16.7012621416,16.7012621416
40,0,21.2,39.4,18.0,44.2,22.5,39.0,20.0,37.59,19.79,46.29,1.4633333333,56.3633333333,21.5,37.5,21.89,38.5,20.2,44.4,2.1,752.5,95.0,1.0,3.0,1.4,30.5500642979,30.5500642979
60,0,21.2,39.4,18.0,44.1633333333,22.5,39.0,20.0,37.59,19.79,46.29,1.6633333333,57.33,21.5,37.4666666667,21.89,38.5957142857,20.2,44.4,2.15,752.6,95.6666666667,1.0,9.8333333333,1.55,25.8779753349,25.8779753349
60,0,21.2,39.4,18.0,44.09,22.5,39.06,20.0,37.59,19.79,46.236,1.93,57.7966666667,21.5,37.4,21.89,38.79,20.2,44.4,2.2,752.7,96.3333333333,1.0,16.6666666667,1.7,38.29174852,38.29174852
50,0,21.1,39.3633333333,17.9266666667,44.09,22.5666666667,39.06,20.0,37.59,19.79,46.2,2.1566666667,58.2266666667,21.5,37.4,21.8328571429,38.8057142857,20.2,44.3266666667,2.25,752.8,97.0,1.0,23.5,1.85,2.106540394,2.106540394
70,0,21.1,39.29,18.0,44.09,22.5333333333,39.09,20.0,37.59,19.79,46.2,2.43,58.8933333333,21.5,37.4666666667,21.79,38.96,20.26,44.3633333333,2.3,752.9,97.6666666667,1.0,30.3333333333,2.0,43.4695221833,43.4695221833
